1.63995e-02 7.84020e+08 6.36199e+08
1.66107e-02 7.84002e+08 6.36169e+08
1.68219e-02 7.83985e+08 6.36140e+08
1.70330e-02 7.83969e+08 6.36114e+08
1.72439e-02 7.83955e+08 6.36090e+08
1.74547e-02 7.83941e+08 6.36068e+08
1.76653e-02 7.83929e+08 6.36047e+08
1.78758e-02 7.83918e+08 6.36029e+08
1.80861e-02 7.83909e+08 6.36012e+08
1.82963e-02 7.83901e+08 6.35998e+08
1.85063e-02 7.83893e+08 6.35985e+08
1.87162e-02 7.83885e+08 6.35972e+08
1.89259e-02 7.83877e+08 6.35957e+08
1.91355e-02 7.83867e+08 6.35941e+08
1.93450e-02 7.83854e+08 6.35921e+08
1.95543e-02 7.83839e+08 6.35898e+08
1.97635e-02 7.83822e+08 6.35870e+08
1.99725e-02 7.83804e+08 6.35841e+08
2.01814e-02 7.83785e+08 6.35810e+08
2.03902e-02 7.83767e+08 6.35781e+08
2.05988e-02 7.83752e+08 6.35754e+08
2.08073e-02 7.83739e+08 6.35732e+08
2.10157e-02 7.83730e+08 6.35714e+08
2.12239e-02 7.83723e+08 6.35702e+08
2.14320e-02 7.83718e+08 6.35692e+08
2.16399e-02 7.83713e+08 6.35684e+08
2.18477e-02 7.83707e+08 6.35675e+08
2.20553e-02 7.83699e+08 6.35662e+08
2.22629e-02 7.83687e+08 6.35644e+08
2.24703e-02 7.83672e+08 6.35620e+08
2.26775e-02 7.83654e+08 6.35591e+08
2.28847e-02 7.83632e+08 6.35557e+08
2.30918e-02 7.83610e+08 6.35521e+08
2.32987e-02 7.83588e+08 6.35485e+08
2.35056e-02 7.83568e+08 6.35450e+08
2.37123e-02 7.83550e+08 6.35420e+08
2.39190e-02 7.83536e+08 6.35395e+08
2.41255e-02 7.83526e+08 6.35376e+08
2.43320e-02 7.83518e+08 6.35363e+08
2.45384e-02 7.83514e+08 6.35353e+08
2.47448e-02 7.83511e+08 6.35347e+08
2.49511e-02 7.83508e+08 6.35342e+08
2.51574e-02 7.83504e+08 6.35335e+08
2.53637e-02 7.83498e+08 6.35326e+08
2.55698e-02 7.83491e+08 6.35315e+08
2.57757e-02 7.83481e+08 6.35301e+08
2.59814e-02 7.83471e+08 6.35285e+08
2.61868e-02 7.83460e+08 6.35268e+08
2.63920e-02 7.83448e+08 6.35249e+08
2.65969e-02 7.83436e+08 6.35229e+08
2.68016e-02 7.83423e+08 6.35207e+08
2.70061e-02 7.83410e+08 6.35185e+08
2.72105e-02 7.83396e+08 6.35162e+08
2.74147e-02 7.83381e+08 6.35137e+08
2.76187e-02 7.83365e+08 6.35111e+08
2.78226e-02 7.83348e+08 6.35084e+08
2.80263e-02 7.83332e+08 6.35056e+08
2.82300e-02 7.83315e+08 6.35029e+08
2.84337e-02 7.83299e+08 6.35004e+08
2.86373e-02 7.83284e+08 6.34980e+08
2.88409e-02 7.83270e+08 6.34958e+08
2.90445e-02 7.83258e+08 6.34938e+08
2.92482e-02 7.83247e+08 6.34920e+08
2.94521e-02 7.83236e+08 6.34903e+08
2.96560e-02 7.83226e+08 6.34887e+08
2.98602e-02 7.83215e+08 6.34870e+08
3.00645e-02 7.83205e+08 6.34854e+08
3.02691e-02 7.83194e+08 6.34836e+08
3.04738e-02 7.83183e+08 6.34819e+08
3.06784e-02 7.83172e+08 6.34800e+08
3.08830e-02 7.83160e+08 6.34781e+08
3.10875e-02 7.83148e+08 6.34761e+08
3.12920e-02 7.83135e+08 6.34741e+08
3.14964e-02 7.83122e+08 6.34719e+08
3.17009e-02 7.83108e+08 6.34697e+08
3.19053e-02 7.83094e+08 6.34675e+08
3.21097e-02 7.83080e+08 6.34652e+08
3.23142e-02 7.83067e+08 6.34630e+08
3.25186e-02 7.83053e+08 6.34608e+08
3.27231e-02 7.83041e+08 6.34588e+08
3.29276e-02 7.83030e+08 6.34570e+08
3.31321e-02 7.83021e+08 6.34555e+08
3.33366e-02 7.83014e+08 6.34543e+08
3.35413e-02 7.83008e+08 6.34533e+08
3.37459e-02 7.83003e+08 6.34525e+08
3.39506e-02 7.82999e+08 6.34518e+08
3.41555e-02 7.82995e+08 6.34512e+08
3.43604e-02 7.82997e+08 6.34513e+08
3.45654e-02 7.82986e+08 6.34488e+08
3.47705e-02 7.84632e+08 6.35113e+08
3.49758e-02 8.59922e+08 6.40821e+08
3.51812e-02 2.50351e+09 6.62924e+08
3.53867e-02 4.79633e+09 6.76791e+08
3.55922e-02 7.59648e+09 6.34157e+08
3.57977e-02 7.57207e+09 6.17509e+08
3.60031e-02 7.56351e+09 6.12281e+08
3.62084e-02 7.55546e+09 6.07669e+08
3.64136e-02 7.55917e+09 6.09284e+08
3.66186e-02 7.56484e+09 6.11964e+08
3.68236e-02 7.56983e+09 6.14369e+08
3.70284e-02 7.57281e+09 6.15742e+08
3.72331e-02 7.58410e+09 6.21780e+08
3.74378e-02 7.64450e+09 6.43021e+08
3.76423e-02 7.76689e+09 6.80591e+08
3.78468e-02 7.79616e+09 7.23556e+08
3.80513e-02 7.81974e+09 7.59598e+08
3.82558e-02 7.86077e+09 7.83185e+08
3.84602e-02 7.85841e+09 7.84831e+08
3.86647e-02 7.85087e+09 7.79264e+08
3.88693e-02 7.82639e+09 7.63070e+08
3.90740e-02 7.80094e+09 7.45384e+08
3.92788e-02 7.77449e+09 7.27645e+08
3.94837e-02 7.75036e+09 7.11638e+08
3.96885e-02 7.73091e+09 6.99310e+08
3.98933e-02 7.71611e+09 6.90351e+08
4.00981e-02 7.70521e+09 6.83796e+08
4.03030e-02 7.69620e+09 6.78441e+08
4.05078e-02 7.68683e+09 6.72909e+08
4.07126e-02 7.67638e+09 6.66186e+08
4.09175e-02 7.66555e+09 6.59146e+08
4.11224e-02 7.65690e+09 6.53563e+08
4.13273e-02 7.65602e+09 6.52748e+08
4.15323e-02 7.67745e+09 6.63214e+08
4.17374e-02 7.74981e+09 6.90811e+08
4.19425e-02 7.79180e+09 7.32426e+08
4.21476e-02 7.86166e+09 7.75712e+08
4.23528e-02 7.89672e+09 7.99269e+08
4.25580e-02 7.90268e+09 8.03641e+08
4.27632e-02 7.90019e+09 8.01620e+08
4.29685e-02 7.88988e+09 7.94291e+08
4.31739e-02 7.87482e+09 7.83805e+08
4.33794e-02 7.85684e+09 7.71597e+08
4.35849e-02 7.83706e+09 7.58593e+08
4.37905e-02 7.82051e+09 7.47418e+08
4.39962e-02 7.80674e+09 7.37564e+08
4.42019e-02 7.79444e+09 7.28945e+08
4.44078e-02 7.78355e+09 7.21498e+08
4.46136e-02 7.77333e+09 7.14776e+08
4.48196e-02 7.76320e+09 7.08244e+08
4.50257e-02 7.75344e+09 7.02074e+08
4.52319e-02 7.74465e+09 6.96617e+08
4.54381e-02 7.73676e+09 6.91779e+08
4.56444e-02 7.73047e+09 6.87924e+08
4.58507e-02 7.72596e+09 6.85112e+08
4.60558e-02 7.72395e+09 6.83696e+08
4.62575e-02 7.72410e+09 6.83540e+08
4.64543e-02 7.72603e+09 6.84434e+08
4.66537e-02 7.72862e+09 6.85752e+08
4.68507e-02 7.73097e+09 6.86847e+08
4.70454e-02 7.73273e+09 6.87555e+08
4.72377e-02 7.73353e+09 6.87639e+08
4.74337e-02 7.73293e+09 6.86881e+08
4.76277e-02 7.73097e+09 6.85518e+08
4.78201e-02 7.72788e+09 6.83656e+08
4.80122e-02 7.72410e+09 6.81400e+08
4.82085e-02 7.71991e+09 6.78903e+08
4.84032e-02 7.71561e+09 6.76324e+08
4.85981e-02 7.71130e+09 6.73682e+08
4.87941e-02 7.70693e+09 6.70946e+08
4.89931e-02 7.70235e+09 6.67927e+08
4.91909e-02 7.69761e+09 6.64766e+08
4.93873e-02 7.69273e+09 6.61526e+08
4.95835e-02 7.68774e+09 6.58226e+08
4.97806e-02 7.68273e+09 6.54906e+08
4.99778e-02 7.67783e+09 6.51650e+08
5.01732e-02 7.67324e+09 6.48568e+08
5.03673e-02 7.66903e+09 6.45774e+08
5.05611e-02 7.66485e+09 6.43140e+08
5.07558e-02 7.66052e+09 6.40540e+08
5.09506e-02 7.65609e+09 6.37915e+08
5.11463e-02 7.65151e+09 6.35216e+08
5.13436e-02 7.64669e+09 6.32377e+08
5.15415e-02 7.64165e+09 6.29411e+08
5.17400e-02 7.63649e+09 6.26423e+08
5.19403e-02 7.63131e+09 6.23446e+08
5.21413e-02 7.62624e+09 6.20534e+08
5.23444e-02 7.62127e+09 6.17686e+08
5.25490e-02 7.61645e+09 6.14921e+08
5.27553e-02 7.61182e+09 6.12254e+08
5.29613e-02 7.60728e+09 6.09638e+08
5.31653e-02 7.60282e+09 6.07102e+08
5.33673e-02 7.59835e+09 6.04541e+08
5.35677e-02 7.59391e+09 6.02091e+08
5.37673e-02 7.58975e+09 5.99772e+08
5.39674e-02 7.58587e+09 5.97588e+08
5.41674e-02 7.58245e+09 5.95645e+08
5.43663e-02 7.57962e+09 5.93987e+08
5.45631e-02 7.57724e+09 5.92506e+08
5.47593e-02 7.57494e+09 5.91079e+08
5.49552e-02 7.57260e+09 5.89620e+08
5.51513e-02 7.57002e+09 5.88029e+08
5.53486e-02 7.56703e+09 5.86206e+08
5.55460e-02 7.56353e+09 5.84085e+08
5.57428e-02 7.55937e+09 5.81606e+08
5.59389e-02 7.55465e+09 5.78836e+08
5.61351e-02 7.54972e+09 5.75972e+08
5.63314e-02 7.54474e+09 5.73098e+08
5.65278e-02 7.53962e+09 5.70334e+08
5.67250e-02 7.53473e+09 5.67739e+08
5.69227e-02 7.53026e+09 5.65360e+08
5.71201e-02 7.52629e+09 5.63263e+08
5.73172e-02 7.52270e+09 5.61393e+08
5.75149e-02 7.51928e+09 5.59605e+08
5.77121e-02 7.51592e+09 5.57846e+08
5.79092e-02 7.51254e+09 5.56060e+08
5.81059e-02 7.50906e+09 5.54211e+08
5.83023e-02 7.50544e+09 5.52276e+08
5.84978e-02 7.50163e+09 5.50255e+08
5.86930e-02 7.49766e+09 5.48174e+08
5.88873e-02 7.49363e+09 5.46068e+08
5.90803e-02 7.48959e+09 5.43958e+08
5.92730e-02 7.48552e+09 5.41837e+08
5.94658e-02 7.48108e+09 5.39707e+08
5.96568e-02 7.47673e+09 5.37642e+08
5.98474e-02 7.47258e+09 5.35656e+08
6.00371e-02 7.46858e+09 5.33701e+08
6.02273e-02 7.46467e+09 5.31732e+08
6.04175e-02 7.46082e+09 5.29756e+08
6.06067e-02 7.45705e+09 5.27776e+08
6.07959e-02 7.45327e+09 5.25773e+08
6.09849e-02 7.44944e+09 5.23746e+08
6.11741e-02 7.44554e+09 5.21670e+08
6.13627e-02 7.44157e+09 5.19567e+08
6.15515e-02 7.43757e+09 5.17458e+08
6.17409e-02 7.43355e+09 5.15352e+08
6.19300e-02 7.42958e+09 5.13274e+08
6.21200e-02 7.42565e+09 5.11225e+08
6.23112e-02 7.42177e+09 5.09212e+08
6.25027e-02 7.41763e+09 5.07221e+08
6.26945e-02 7.41338e+09 5.05192e+08
6.28869e-02 7.40901e+09 5.03125e+08
6.30799e-02 7.40450e+09 5.01008e+08
6.32739e-02 7.39983e+09 4.98828e+08
6.34689e-02 7.39498e+09 4.96575e+08
6.36645e-02 7.38996e+09 4.94253e+08
6.38608e-02 7.38473e+09 4.91857e+08
6.40576e-02 7.37939e+09 4.89431e+08
6.42554e-02 7.37406e+09 4.87030e+08
6.44541e-02 7.36884e+09 4.84685e+08
6.46535e-02 7.36378e+09 4.82420e+08
6.48537e-02 7.35890e+09 4.80244e+08
6.50546e-02 7.35420e+09 4.78154e+08
6.52562e-02 7.34978e+09 4.76168e+08
6.54583e-02 7.34565e+09 4.74237e+08
6.56608e-02 7.34142e+09 4.72256e+08
6.58641e-02 7.33699e+09 4.70194e+08
6.60682e-02 7.33234e+09 4.68043e+08
6.62723e-02 7.32749e+09 4.65819e+08
6.64763e-02 7.32250e+09 4.63540e+08
6.66803e-02 7.31745e+09 4.61242e+08
6.68842e-02 7.31271e+09 4.59081e+08
6.70879e-02 7.30845e+09 4.57149e+08
6.72913e-02 7.30493e+09 4.55544e+08
6.74942e-02 7.30216e+09 4.54265e+08
6.76976e-02 7.30026e+09 4.53359e+08
6.79006e-02 7.29910e+09 4.52755e+08
6.81016e-02 7.29935e+09 4.52767e+08
6.83016e-02 7.30070e+09 4.53259e+08
6.85008e-02 7.30269e+09 4.54017e+08
6.86991e-02 7.30527e+09 4.55006e+08
6.88965e-02 7.30779e+09 4.56046e+08
6.90940e-02 7.31017e+09 4.57009e+08
6.92908e-02 7.31196e+09 4.57705e+08
6.94854e-02 7.31192e+09 4.57671e+08
6.96792e-02 7.31091e+09 4.57201e+08
6.98723e-02 7.30907e+09 4.56367e+08
7.00644e-02 7.30648e+09 4.55189e+08
7.02564e-02 7.30320e+09 4.53710e+08
7.04480e-02 7.29920e+09 4.51926e+08
7.06379e-02 7.29460e+09 4.49892e+08
7.08271e-02 7.28960e+09 4.47710e+08
7.10161e-02 7.28439e+09 4.45476e+08
7.12046e-02 7.27909e+09 4.43230e+08
7.13933e-02 7.27383e+09 4.41008e+08
7.15816e-02 7.26874e+09 4.38870e+08
7.17688e-02 7.26395e+09 4.36886e+08
7.19555e-02 7.25959e+09 4.35144e+08
7.21418e-02 7.25569e+09 4.33610e+08
7.23284e-02 7.25218e+09 4.32233e+08
7.25147e-02 7.24910e+09 4.31027e+08
7.27005e-02 7.24647e+09 4.29987e+08
7.28861e-02 7.24425e+09 4.29100e+08
7.30721e-02 7.24233e+09 4.28323e+08
7.32582e-02 7.24070e+09 4.27637e+08
7.34442e-02 7.23900e+09 4.26926e+08
7.36304e-02 7.23711e+09 4.26145e+08
7.38168e-02 7.23500e+09 4.25265e+08
7.40039e-02 7.23257e+09 4.24259e+08
7.41915e-02 7.22979e+09 4.23104e+08
7.43794e-02 7.22666e+09 4.21743e+08
7.45679e-02 7.22321e+09 4.20202e+08
7.47567e-02 7.21960e+09 4.18600e+08
7.49465e-02 7.21574e+09 4.17001e+08
7.51367e-02 7.21198e+09 4.15446e+08
7.53273e-02 7.20837e+09 4.13955e+08
7.55184e-02 7.20498e+09 4.12558e+08
7.57096e-02 7.20209e+09 4.11387e+08
7.59014e-02 7.19954e+09 4.10350e+08
7.60938e-02 7.19728e+09 4.09420e+08
7.62865e-02 7.19525e+09 4.08574e+08
7.64797e-02 7.19339e+09 4.07784e+08
7.66729e-02 7.19163e+09 4.07018e+08
7.68663e-02 7.18974e+09 4.06218e+08
7.70598e-02 7.18760e+09 4.05309e+08
7.72534e-02 7.18516e+09 4.04277e+08
7.74469e-02 7.18239e+09 4.03120e+08
7.76408e-02 7.17926e+09 4.01828e+08
7.78348e-02 7.17549e+09 4.00396e+08
7.80290e-02 7.17152e+09 3.98910e+08
7.82233e-02 7.16762e+09 3.97455e+08
7.84175e-02 7.16392e+09 3.96081e+08
7.86119e-02 7.16056e+09 3.94831e+08
7.88059e-02 7.15766e+09 3.93743e+08
7.89998e-02 7.15528e+09 3.92842e+08
7.91939e-02 7.15369e+09 3.92239e+08
7.93882e-02 7.15266e+09 3.91833e+08
7.95824e-02 7.15204e+09 3.91563e+08
7.97765e-02 7.15174e+09 3.91389e+08
7.99704e-02 7.15152e+09 3.91230e+08
8.01645e-02 7.15138e+09 3.91078e+08
8.03590e-02 7.15087e+09 3.90804e+08
8.05533e-02 7.14942e+09 3.90266e+08
8.07475e-02 7.14726e+09 3.89480e+08
8.09412e-02 7.14438e+09 3.88439e+08
8.11351e-02 7.14074e+09 3.87124e+08
8.13291e-02 7.13632e+09 3.85546e+08
8.15233e-02 7.13131e+09 3.83784e+08
8.17172e-02 7.12604e+09 3.81934e+08
8.19108e-02 7.12067e+09 3.80024e+08
8.21039e-02 7.11532e+09 3.78090e+08
8.22971e-02 7.11012e+09 3.76136e+08
8.24903e-02 7.10515e+09 3.74209e+08
8.26834e-02 7.10041e+09 3.72357e+08
8.28761e-02 7.09579e+09 3.70568e+08
8.30682e-02 7.09130e+09 3.68875e+08
8.32602e-02 7.08693e+09 3.67299e+08
8.34520e-02 7.08284e+09 3.65831e+08
8.36438e-02 7.07912e+09 3.64524e+08
8.38353e-02 7.07568e+09 3.63317e+08
8.40266e-02 7.07243e+09 3.62175e+08
8.42176e-02 7.06935e+09 3.61079e+08
8.44086e-02 7.06637e+09 3.60013e+08
8.45994e-02 7.06345e+09 3.58957e+08
8.47901e-02 7.06033e+09 3.57857e+08
8.49806e-02 7.05704e+09 3.56688e+08
8.51707e-02 7.05354e+09 3.55447e+08
8.53602e-02 7.04985e+09 3.54134e+08
8.55496e-02 7.04589e+09 3.52741e+08
8.57387e-02 7.04147e+09 3.51231e+08
8.59277e-02 7.03654e+09 3.49635e+08
8.61163e-02 7.03157e+09 3.48026e+08
8.63046e-02 7.02664e+09 3.46433e+08
8.64925e-02 7.02183e+09 3.44881e+08
8.66801e-02 7.01720e+09 3.43393e+08
8.68673e-02 7.01302e+09 3.42069e+08
8.70545e-02 7.00938e+09 3.40909e+08
8.72413e-02 7.00626e+09 3.39908e+08
8.74274e-02 7.00365e+09 3.39064e+08
8.76130e-02 7.00151e+09 3.38373e+08
8.77987e-02 7.00007e+09 3.37863e+08
8.79844e-02 6.99936e+09 3.37538e+08
8.81699e-02 6.99880e+09 3.37272e+08
8.83547e-02 6.99841e+09 3.37086e+08
8.85387e-02 6.99800e+09 3.36991e+08
8.87224e-02 6.99760e+09 3.36916e+08
8.89064e-02 6.99738e+09 3.36790e+08
8.90904e-02 6.99686e+09 3.36582e+08
8.92741e-02 6.99602e+09 3.36295e+08
8.94570e-02 6.99492e+09 3.35924e+08
8.96388e-02 6.99349e+09 3.35462e+08
8.98203e-02 6.99177e+09 3.34900e+08
9.00017e-02 6.98975e+09 3.34183e+08
9.01828e-02 6.98750e+09 3.33389e+08
9.03637e-02 6.98506e+09 3.32525e+08
9.05438e-02 6.98248e+09 3.31611e+08
9.07226e-02 6.97982e+09 3.30663e+08
9.09007e-02 6.97697e+09 3.29690e+08
9.10785e-02 6.97397e+09 3.28726e+08
9.12560e-02 6.97100e+09 3.27771e+08
9.14333e-02 6.96807e+09 3.26824e+08
9.16098e-02 6.96517e+09 3.25883e+08
9.17856e-02 6.96230e+09 3.24946e+08
9.19604e-02 6.95944e+09 3.24033e+08
9.21348e-02 6.95656e+09 3.23115e+08
9.23091e-02 6.95366e+09 3.22181e+08
9.24832e-02 6.95073e+09 3.21230e+08
9.26572e-02 6.94777e+09 3.20259e+08
9.28306e-02 6.94476e+09 3.19271e+08
9.30032e-02 6.94168e+09 3.18272e+08
9.31745e-02 6.93844e+09 3.17246e+08
9.33451e-02 6.93491e+09 3.16188e+08
9.35153e-02 6.93130e+09 3.15108e+08
9.36852e-02 6.92762e+09 3.14008e+08
9.38550e-02 6.92392e+09 3.12908e+08
9.40250e-02 6.92022e+09 3.11816e+08
9.41942e-02 6.91653e+09 3.10728e+08
9.43628e-02 6.91286e+09 3.09640e+08
9.45300e-02 6.90923e+09 3.08556e+08
9.46960e-02 6.90561e+09 3.07473e+08
9.48610e-02 6.90204e+09 3.06412e+08
9.50250e-02 6.89850e+09 3.05360e+08
9.51884e-02 6.89495e+09 3.04307e+08
9.53505e-02 6.89140e+09 3.03259e+08
9.55113e-02 6.88765e+09 3.02220e+08
9.56707e-02 6.88396e+09 3.01198e+08
9.58296e-02 6.88047e+09 3.00194e+08
9.59875e-02 6.87709e+09 2.99200e+08
9.61446e-02 6.87376e+09 2.98211e+08
9.63000e-02 6.87050e+09 2.97235e+08
9.64543e-02 6.86728e+09 2.96267e+08
9.66075e-02 6.86411e+09 2.95307e+08
9.67593e-02 6.86090e+09 2.94343e+08
9.69099e-02 6.85767e+09 2.93375e+08
9.70593e-02 6.85446e+09 2.92413e+08
9.72072e-02 6.85128e+09 2.91461e+08
9.73538e-02 6.84813e+09 2.90516e+08
9.74997e-02 6.84498e+09 2.89574e+08
9.76440e-02 6.84184e+09 2.88640e+08
9.77867e-02 6.83864e+09 2.87737e+08
9.79279e-02 6.83547e+09 2.86858e+08
9.80674e-02 6.83235e+09 2.85997e+08
9.82056e-02 6.82931e+09 2.85157e+08
9.83430e-02 6.82632e+09 2.84332e+08
9.84787e-02 6.82343e+09 2.83532e+08
9.86131e-02 6.82068e+09 2.82776e+08
9.87459e-02 6.81816e+09 2.82088e+08
9.88771e-02 6.81582e+09 2.81444e+08
9.90068e-02 6.81364e+09 2.80843e+08
9.91349e-02 6.81162e+09 2.80284e+08
9.92614e-02 6.80977e+09 2.79768e+08
9.93869e-02 6.80812e+09 2.79299e+08
9.95104e-02 6.80669e+09 2.78889e+08
9.96321e-02 6.80547e+09 2.78543e+08
9.97520e-02 6.80438e+09 2.78232e+08
9.98701e-02 6.80340e+09 2.77945e+08
9.99862e-02 6.80251e+09 2.77675e+08
1.00100e-01 6.80157e+09 2.77422e+08
1.00210e-01 6.80061e+09 2.77176e+08
1.00316e-01 6.79969e+09 2.76937e+08
1.00416e-01 6.79883e+09 2.76711e+08
1.00504e-01 6.79803e+09 2.76510e+08
1.00579e-01 6.79733e+09 2.76333e+08
1.00645e-01 6.79671e+09 2.76174e+08
1.00703e-01 6.79615e+09 2.76029e+08
1.00757e-01 6.79563e+09 2.75893e+08
1.00806e-01 6.79513e+09 2.75765e+08
1.00854e-01 6.79466e+09 2.75640e+08
1.00899e-01 6.79420e+09 2.75519e+08
1.00941e-01 6.79376e+09 2.75402e+08
1.00982e-01 6.79333e+09 2.75288e+08
1.01022e-01 6.79291e+09 2.75177e+08
1.01060e-01 6.79251e+09 2.75068e+08
1.01096e-01 6.79211e+09 2.74960e+08
1.01132e-01 6.79171e+09 2.74854e+08
1.01166e-01 6.79133e+09 2.74750e+08
1.01200e-01 6.79094e+09 2.74646e+08
1.01233e-01 6.79056e+09 2.74543e+08
1.01265e-01 6.79018e+09 2.74441e+08
1.01296e-01 6.78981e+09 2.74338e+08
1.01327e-01 6.78943e+09 2.74236e+08
1.01358e-01 6.78902e+09 2.74128e+08
1.01389e-01 6.78860e+09 2.74020e+08
1.01419e-01 6.78819e+09 2.73912e+08
1.01449e-01 6.78777e+09 2.73803e+08
1.01478e-01 6.78736e+09 2.73695e+08
1.01507e-01 6.78694e+09 2.73586e+08
1.01537e-01 6.78653e+09 2.73477e+08
1.01565e-01 6.78611e+09 2.73367e+08
1.01594e-01 6.78569e+09 2.73257e+08
1.01622e-01 6.78528e+09 2.73147e+08
1.01651e-01 6.78486e+09 2.73036e+08
1.01679e-01 6.78444e+09 2.72925e+08
1.01707e-01 6.78402e+09 2.72813e+08
1.01734e-01 6.78359e+09 2.72700e+08
1.01762e-01 6.78317e+09 2.72587e+08
1.01790e-01 6.78274e+09 2.72473e+08
1.01817e-01 6.78231e+09 2.72359e+08
1.01845e-01 6.78188e+09 2.72243e+08
1.01872e-01 6.78145e+09 2.72127e+08
1.01899e-01 6.78102e+09 2.72010e+08
1.01926e-01 6.78058e+09 2.71893e+08
1.01953e-01 6.78015e+09 2.71776e+08
1.01980e-01 6.77971e+09 2.71658e+08
1.02006e-01 6.77928e+09 2.71541e+08
1.02032e-01 6.77885e+09 2.71425e+08
1.02058e-01 6.77842e+09 2.71309e+08
1.02084e-01 6.77800e+09 2.71194e+08
1.02109e-01 6.77758e+09 2.71078e+08
1.02134e-01 6.77716e+09 2.70963e+08
1.02159e-01 6.77674e+09 2.70849e+08
1.02184e-01 6.77632e+09 2.70736e+08
1.02208e-01 6.77591e+09 2.70623e+08
1.02232e-01 6.77550e+09 2.70511e+08
1.02256e-01 6.77506e+09 2.70398e+08
1.02280e-01 6.77462e+09 2.70287e+08
1.02303e-01 6.77419e+09 2.70175e+08
1.02327e-01 6.77376e+09 2.70065e+08
1.02350e-01 6.77333e+09 2.69955e+08
